"Instituto Nacional de Estadística y Geografía",
"Índice Nacional de Precios al Consumidor y sus Componentes",

"Título"," Índice nacional de precios al consumidor. Base segunda quincena de Julio 2018 (mensual), Resumen, Principales índices, Precios al Consumidor (INPC)"," Índice nacional de precios al consumidor. Base segunda quincena de Julio 2018 (mensual), Resumen, Principales índices, Precios al Consumidor (INPC), Subyacente"," Índice nacional de precios al consumidor. Base segunda quincena de Julio 2018 (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Mercancías"," Índice nacional de precios al consumidor. Base segunda quincena de Julio 2018 (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Mercancías, Alimentos, bebidas y tabaco"," Índice nacional de precios al consumidor. Base segunda quincena de Julio 2018 (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Mercancías, Mercancías no alimenticias"," Índice nacional de precios al consumidor. Base segunda quincena de Julio 2018 (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios"," Índice nacional de precios al consumidor. Base segunda quincena de Julio 2018 (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios, Vivienda"," Índice nacional de precios al consumidor. Base segunda quincena de Julio 2018 (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios, Educación (colegiaturas)"," Índice nacional de precios al consumidor. Base segunda quincena de Julio 2018 (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Servicios, Otros servicios"," Índice nacional de precios al consumidor. Base segunda quincena de Julio 2018 (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente"," Índice nacional de precios al consumidor. Base segunda quincena de Julio 2018 (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Agropecuarios"," Índice nacional de precios al consumidor. Base segunda quincena de Julio 2018 (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Agropecuarios, Frutas y verduras"," Índice nacional de precios al consumidor. Base segunda quincena de Julio 2018 (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Agropecuarios, Pecuarios"," Índice nacional de precios al consumidor. Base segunda quincena de Julio 2018 (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Energéticos y tarifas autorizadas por el gobierno"," Índice nacional de precios al consumidor. Base segunda quincena de Julio 2018 (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Energéticos y tarifas autorizadas por el gobierno, Energéticos"," Índice nacional de precios al consumidor. Base segunda quincena de Julio 2018 (mensual), Resumen, Subíndices subyacente y complementarios, No subyacente, Energéticos y tarifas autorizadas por el gobierno, Tarifas autorizadas por el gobierno"," Incidencia (INPC, Base segunda quincena de julio 2018), Mensual, Indice Nacional de Precios al Consumidor y sus componentes, Precios al Consumidor (INPC)"," Incidencia (INPC, Base segunda quincena de julio 2018), Mensual, Indice Nacional de Precios al Consumidor y sus componentes, Subyacente"," Incidencia (INPC, Base segunda quincena de julio 2018), Mensual, Indice Nacional de Precios al Consumidor y sus componentes, Subyacente, Mercancías"," Incidencia (INPC, Base segunda quincena de julio 2018), Mensual, Indice Nacional de Precios al Consumidor y sus componentes, Subyacente, Mercancías, Alimentos, bebidas y tabaco"," Incidencia (INPC, Base segunda quincena de julio 2018), Mensual, Indice Nacional de Precios al Consumidor y sus componentes, Subyacente, Mercancías, Mercancías no alimenticias"," Incidencia (INPC, Base segunda quincena de julio 2018), Mensual, Indice Nacional de Precios al Consumidor y sus componentes, Subyacente, Servicios"," Incidencia (INPC, Base segunda quincena de julio 2018), Mensual, Indice Nacional de Precios al Consumidor y sus componentes, Subyacente, Servicios, Vivienda"," Incidencia (INPC, Base segunda quincena de julio 2018), Mensual, Indice Nacional de Precios al Consumidor y sus componentes, Subyacente, Servicios, Educación (colegiaturas)"," Incidencia (INPC, Base segunda quincena de julio 2018), Mensual, Indice Nacional de Precios al Consumidor y sus componentes, Subyacente, Servicios, Otros servicios"," Incidencia (INPC, Base segunda quincena de julio 2018), Mensual, Indice Nacional de Precios al Consumidor y sus componentes, No Subyacente (nueva definición)"," Incidencia (INPC, Base segunda quincena de julio 2018), Mensual, Indice Nacional de Precios al Consumidor y sus componentes, No Subyacente (nueva definición), Agropecuarios"," Incidencia (INPC, Base segunda quincena de julio 2018), Mensual, Indice Nacional de Precios al Consumidor y sus componentes, No Subyacente (nueva definición), Agropecuarios, Frutas y verduras"," Incidencia (INPC, Base segunda quincena de julio 2018), Mensual, Indice Nacional de Precios al Consumidor y sus componentes, No Subyacente (nueva definición), Agropecuarios, Pecuarios"," Incidencia (INPC, Base segunda quincena de julio 2018), Mensual, Indice Nacional de Precios al Consumidor y sus componentes, No Subyacente (nueva definición), Energéticos y tarifas autorizadas por el gobierno"," Incidencia (INPC, Base segunda quincena de julio 2018), Mensual, Indice Nacional de Precios al Consumidor y sus componentes, No Subyacente (nueva definición), Energéticos y tarifas autorizadas por el gobierno, Energéticos"," Incidencia (INPC, Base segunda quincena de julio 2018), Mensual, Indice Nacional de Precios al Consumidor y sus componentes, No Subyacente (nueva definición), Energéticos y tarifas autorizadas por el gobierno, Tarifas autorizadas por el gobierno",
"Oct 2004","57.6947471653946","61.4183467195315","57.0207326202323","48.2150669112079","65.0678114551925","65.4456554213147","69.8750000008708","53.3458627345142","65.4117604557607","47.3383572672368","48.4644681899792","51.8435053815224","46.2779433821366","46.6165730338634","43.3092249558908","53.4638794345259","N/E","N/E","N/E","0.10432421","N/E","N/E","0.02658788","5.493E-05","N/E","N/E","0.31390115","0.29739517","0.01650598","N/E","0.14491674","N/E",
"Nov 2004","58.1868993976974","61.5642122249706","57.1730654583456","48.4206162144314","65.1678253983734","65.5845735522525","70.004448832066","53.3482759354568","65.6117219981327","48.7439639659198","49.3033911901668","53.5201352940884","46.5991071137568","48.3734156851201","45.9159096203553","53.5541153846584","N/E","N/E","N/E","0.06315359","N/E","N/E","0.03266065","0.00026831","N/E","N/E","0.15318998","0.11684804","0.03634195","N/E","0.50770587","N/E",
"Dic 2004","58.3070881533761","61.7359290016225","57.3207755460131","48.7423030361072","65.1470920963187","65.7789850929322","70.1113343208417","53.3541455405265","65.9576125941549","48.7265271041468","48.8592037007944","51.0604001805053","47.3972395994782","48.6209939475656","46.2154919603275","53.7006564446359","N/E","N/E","N/E","0.09799939","N/E","N/E","0.02673952","0.00064709","N/E","N/E","-0.08042345","-0.16997327","0.08954983","N/E","0.05785594","N/E",
"Ene 2005","58.3091603733014","61.9672096275355","57.5126360383218","48.9954610049472","65.2785673360033","66.0477514950186","70.2986057316707","53.6438438857848","66.2881271393281","48.1207960790682","46.6708333737214","44.7716564102996","47.7390044618845","48.9983499860532","46.4649212569157","54.3332253861558","N/E","N/E","N/E","0.07696372","N/E","N/E","0.04675312","0.03187193","N/E","N/E","-0.39540441","-0.43367116","0.03826674","N/E","0.04807105","N/E",
"Feb 2005","58.5034309913156","62.2078044720434","57.7394910121947","49.2128982505747","65.5127980777119","66.3007179633222","70.5621709466816","53.7558587399362","66.5843126023384","48.1911466053665","46.9109809598635","44.903224480491","48.0455026574952","48.9632252465251","46.2741819929068","54.6052100771498","N/E","N/E","N/E","0.06610215","N/E","N/E","0.06579826","0.01232325","N/E","N/E","0.04338965","0.00907265","0.03431699","N/E","-0.03675898","N/E",
"Mar 2005","58.7671209768338","62.3851861438595","57.8926052356295","49.3496639436381","65.6805018827541","66.5010244247373","70.6625082159368","53.8077479875509","66.9312927680701","48.6809266762431","47.816377282289","47.022987805741","48.2010142782892","49.1946801613991","46.5185519493329","54.812721702433","N/E","N/E","N/E","0.04143941","N/E","N/E","0.02496568","0.0056896","N/E","N/E","0.16304269","0.14568872","0.01735397","N/E","0.04693814","N/E",
"Abr 2005","58.9764151893082","62.5037856735687","58.0160729277161","49.4488024330209","65.8264556878569","66.6143562650778","70.7852529308328","53.8503538597289","67.0627912007387","49.1290980386815","49.3908621183707","51.6590372948773","47.8864901837224","48.9432119732098","46.002013714501","55.0830809100452","N/E","N/E","N/E","0.02990374","N/E","N/E","0.030404","0.00465072","N/E","N/E","0.28225913","0.31720025","-0.03494112","N/E","-0.09877054","N/E",
"May 2005","58.8282514646358","62.6247920798179","58.1573489645078","49.5959761342721","65.9610106170076","66.7150468246705","70.8681826653956","53.8966317651851","67.1998511733816","48.2689766746159","50.2229678150182","54.1779639055213","47.6778913674425","47.0326471167865","43.0764738237152","55.1642300171243","N/E","N/E","N/E","0.04423521","N/E","N/E","0.02046882","0.00503361","N/E","N/E","0.14864236","0.17173371","-0.02309135","N/E","-0.55742386","N/E",
"Jun 2005","58.771783471666","62.7768110034577","58.2952823660766","49.7460762527013","66.086217535508","66.8801591161886","70.9759529814821","54.0125740022494","67.4341392266595","47.6621395279639","48.3465569162073","49.1286967114957","47.7596894143346","47.214487720646","43.2971586917136","55.2705803702682","N/E","N/E","N/E","0.04522862","N/E","N/E","0.02666712","0.01264276","N/E","N/E","-0.33603655","-0.34511423","0.00907768","N/E","0.04215475","N/E",
"Jul 2005","59.0017998833952","62.9059475957038","58.3156344771787","49.7827973384374","66.0906734010106","67.1149506999954","71.1232438182347","54.0589187007336","67.819825517426","48.1573755491135","49.3445678552361","51.3209955448385","48.0199807148343","47.3972715424489","43.5816250621006","55.2537713973818","N/E","N/E","N/E","0.011075","N/E","N/E","0.036481","0.005058","N/E","N/E","0.1789","0.149986","0.028914","N/E","0.05439","N/E",
"Ago 2005","59.0722553608615","62.9927804276113","58.3801985595925","49.8517424286224","66.1505443903965","67.223149643022","71.2310927368121","54.591442490536","67.7581527683917","48.1824361944936","49.1010954450164","50.1683147483506","48.3370094187557","47.5890759801694","43.8393654123884","55.3166455065771","N/E","N/E","N/E","0.020714","N/E","N/E","0.026608","0.057897","N/E","N/E","-0.043644","-0.078553","0.035079","N/E","0.049088","N/E",
"Sep 2005","59.3090064873482","63.2955884337427","58.5194391709639","50.0459137729243","66.2359142940659","67.6843482761582","71.42283218421","56.8915553261865","67.7251245877545","48.2433332112799","48.8770325270856","49.6760607618451","48.2786098088751","47.8269006509751","44.1224064594809","55.4667731108506","N/E","N/E","N/E","0.058267","N/E","N/E","0.047249","0.249777","N/E","N/E","-0.039961","-0.033506","-0.006454","N/E","0.053843","N/E",
"Oct 2005","59.4545799371139","63.4466667864186","58.6873578867486","50.2288617396909","66.3881305978001","67.8183286002561","71.6271392741622","56.8890633633077","67.8481729091384","48.3723022242334","47.9569319043502","47.8253894344352","47.9336388189854","48.6072676336825","45.2916686338833","55.4843267894741","N/E","N/E","N/E","0.054679","N/E","N/E","0.050145","-0.00027","N/E","N/E","-0.16344","-0.125466","-0.037973","N/E","0.221539","N/E",
"Nov 2005","59.8824933517271","63.5772558194428","58.8031015523075","50.3443135065502","66.5032963022845","67.9628458667349","71.7757014901161","56.8890633633077","68.0446496584443","49.5847316427156","47.1789016749231","46.4292814503378","47.5379682054701","51.055171955011","48.9341883093623","55.5893503908808","N/E","N/E","N/E","0.034422","N/E","N/E","0.036374","0","N/E","N/E","-0.137866","-0.094418","-0.043448","N/E","0.688457","N/E",
"Dic 2005","60.2503123885007","63.7568923839443","58.9470491636625","50.5414146685457","66.5950477484422","68.1765491901163","71.9021238448257","56.8902533563775","68.4188957591773","50.4461246340135","48.7703002091514","50.1107520452477","47.8386527354062","51.4628314470195","49.5105070294009","55.6666547486846","N/E","N/E","N/E","0.058345","N/E","N/E","0.030732","0.000127","N/E","N/E","0.279976","0.247195","0.032781","N/E","0.108148","N/E",
"Ene 2006","60.6036258857962","63.895720984021","59.1109337405411","50.7628034526565","66.7024033599534","68.2903113258563","72.1607016638068","57.0309398507969","68.3897574925146","51.364201894715","50.1333557290506","53.5123015784048","47.9432572666429","52.1041467053971","50.2847338920506","56.0497977822029","N/E","N/E","N/E","0.065135","N/E","N/E","0.062473","0.014979","N/E","N/E","0.238341","0.227006","0.011335","N/E","0.1444","N/E",
"Feb 2006","60.6963577274618","64.1045609025923","59.2933468328937","50.9916926043983","66.8387579500672","68.5240479408077","72.4580202241457","57.2185840550674","68.5814058808353","51.1481605764125","49.8776496713554","52.8149207349922","47.9601300749995","51.9128393068267","49.974988714789","56.0911180187315","N/E","N/E","N/E","0.066949","N/E","N/E","0.071414","0.019862","N/E","N/E","-0.044451","-0.046269","0.001818","N/E","-0.057433","N/E",
"Mar 2006","60.7725118097234","64.3587287408132","59.4672518005001","51.131947860748","67.0437401799725","68.8554803790404","72.8124258830061","57.2871050489026","68.9923822336949","50.7531078012274","48.5197286944218","49.5123600175113","47.8028450912667","52.1159033655523","50.2180520853372","56.2165540117187","N/E","N/E","N/E","0.040961","N/E","N/E","0.084997","0.007242","N/E","N/E","-0.235698","-0.218781","-0.016918","N/E","0.045","N/E",
"Abr 2006","60.8616172665192","64.5771584572873","59.5909421746949","51.2153376742175","67.2052777974922","69.1654642990836","73.1249631242056","57.3601321234819","69.3902958887007","50.4986046968189","48.092263125973","48.9534164224426","47.457285166736","51.9689286808487","49.9744856085319","56.2593596714667","N/E","N/E","N/E","0.024323","N/E","N/E","0.074861","0.007708","N/E","N/E","-0.074103","-0.036981","-0.037122","N/E","-0.045037","N/E",
"May 2006","60.5906745112619","64.6644629204638","59.661286176265","51.322859437807","67.2393387637786","69.2689499107647","73.429082165028","57.4375661116402","69.3217038431782","49.2836279357254","48.3706735381132","49.528900994585","47.5521252811507","49.8271540705067","46.7147419674996","56.311154649437","N/E","N/E","N/E","0.031316","N/E","N/E","0.072738","0.008162","N/E","N/E","0.048193","0.03802","0.010173","N/E","-0.601867","N/E",
"Jun 2006","60.6429980643804","64.8598096803277","59.7840377953708","51.4692047382381","67.3384849896897","69.5343298125058","73.7330093151641","57.5289100129114","69.6180745704255","48.9566766429261","47.3605586264999","47.186233550899","47.3649120184374","49.9245941920535","46.8405361658476","56.3532526569928","N/E","N/E","N/E","0.042814","N/E","N/E","0.073017","0.009671","N/E","N/E","-0.175633","-0.155462","-0.020172","N/E","0.02333","N/E",
"Jul 2006","60.8092937134007","65.0275192207642","59.851905593769","51.605284709644","67.3402362557097","69.7987954797424","73.9197923942494","57.5704213957954","70.0379139759845","49.1172304086304","47.4564338749746","47.5815955138032","47.2761281260582","50.1252362594153","47.0812254393325","56.4761556926065","N/E","N/E","N/E","0.039777","N/E","N/E","0.044835","0.004391","N/E","N/E","0.016656","0.026214","-0.009558","N/E","0.0446","N/E",
"Ago 2006","61.1196086472422","65.1408227090913","59.9700159892077","51.7149400068817","67.4656032781676","69.9069140622978","74.0771012564222","58.0493659570927","69.9527255833967","49.9456002977931","49.2313048802847","51.2447159190619","47.8841864484898","50.3654472681219","47.2686016996313","56.8223418927129","N/E","N/E","N/E","0.031965","N/E","N/E","0.037657","0.050524","N/E","N/E","0.308339","0.242215","0.065282","N/E","0.034626","N/E",
"Sep 2006","61.7366121300559","65.49715808072","60.2404908064463","52.1118207876742","67.612481999986","70.3455362926715","74.2016844794001","60.1341361400155","70.0143299042863","51.2473555202993","52.5265225611557","58.5377044261427","48.7100533339676","50.4286687756599","47.3384590587243","56.8728846110844","N/E","N/E","N/E","0.115106","N/E","N/E","0.029672","0.218808","N/E","N/E","0.568","0.479784","0.088216","N/E","0.012844","N/E",
"Oct 2006","62.0065187753508","65.6484919231897","60.4549004709969","52.3706289806642","67.782594138475","70.4346275295375","74.2932340902013","60.1341361400155","70.1354846517891","51.8299079226428","53.3120672181816","60.1413717973159","48.9900165186554","50.8848888242559","48.0080085380721","56.9108517865812","N/E","N/E","N/E","0.074311","N/E","N/E","0.021586","0","N/E","N/E","0.134052","0.104446","0.029606","N/E","0.121871","N/E",
"Nov 2006","62.3318573036518","65.820487842729","60.6781900586916","52.7048703908032","67.8975029850511","70.5557950908379","74.4014653107751","60.1341361400155","70.314954528388","52.5581081858124","51.6192385075979","55.6790801986171","49.006551840337","53.116172176688","51.359915855613","56.9439269793919","N/E","N/E","N/E","0.095552","N/E","N/E","0.025408","0","N/E","N/E","-0.287619","-0.28936","0.001741","N/E","0.607452","N/E",
"Dic 2006","62.6924235706863","66.0809725590223","60.9620345199804","53.1189536721537","68.0539653490682","70.7923417496211","74.5844952552207","60.1364266053437","70.6899197055696","53.179949299121","52.818739209012","57.855503323091","49.6017676826398","53.3789985117345","51.6971892522159","57.061493114485","N/E","N/E","N/E","0.117759","N/E","N/E","0.042744","0.000236","N/E","N/E","0.202737","0.140395","0.062342","N/E","0.060804","N/E",
"Ene 2007","63.0162079340435","66.3877523322035","61.3789336533439","53.8936611380877","68.1235970604948","70.990272105781","74.8914711701906","60.2493456562902","70.8206701418723","53.5463662927259","52.9154112320883","57.2778837540617","50.1135182912846","53.9127497550276","52.0688517979433","57.9189861249833","N/E","N/E","N/E","0.219048","N/E","N/E","0.071277","0.011554","N/E","N/E","0.016245","-0.037046","0.053292","N/E","0.066618","N/E",
"Feb 2007","63.1923466277105","66.6402758222527","61.5870040683148","54.0750382839698","68.3557998818072","71.2851032904509","75.2188814658577","60.4267982876452","71.1289604979752","53.5187267427492","52.7845379926905","56.3910282203077","50.4485309738131","53.9492301724155","51.9693031404799","58.2243777189099","N/E","N/E","N/E","0.053052","N/E","N/E","0.078642","0.018783","N/E","N/E","-0.022751","-0.05884","0.036089","N/E","-0.018458","N/E",
"Mar 2007","63.3291131427925","66.8366561262659","61.7374001054041","54.1571943406791","68.5707198346522","71.5255298751575","75.4261354578428","60.4953178008579","71.4645913190164","53.4967686250876","52.7251499149956","56.2420226976178","50.4444664769726","53.950526024411","51.9399884737089","58.2861397146907","N/E","N/E","N/E","0.023046","N/E","N/E","0.047742","0.006956","N/E","N/E","-0.009901","-0.009481","-0.00042","N/E","-0.005213","N/E",
"Abr 2007","63.2912951291521","66.9659788962921","61.8996647621278","54.2826279045658","68.7672082741058","71.6221277583645","75.6319858287837","60.5649735049482","71.4720384590191","53.0165300734605","52.8816657396075","56.274716896166","50.6769022637319","53.0750989962452","50.5984545418055","58.325380592295","N/E","N/E","N/E","0.03511","N/E","N/E","0.047316","0.007056","N/E","N/E","0.026037","0.002076","0.023962","N/E","-0.238043","N/E",
"May 2007","62.9825343602545","67.0984305145198","62.060971439931","54.4778764557969","68.8946696249934","71.7258312206672","75.7947068160237","60.6242112092697","71.5388130831895","51.5421622450015","51.3442423773448","51.3262854489798","51.2436256230356","51.6405881214675","48.4165450558063","58.3573242246949","N/E","N/E","N/E","0.054684","N/E","N/E","0.037425","0.006004","N/E","N/E","-0.255913","-0.314371","0.058458","N/E","-0.387392","N/E",
"Jun 2007","63.0581703875346","67.2901770295701","62.2322356009707","54.7510469679929","68.9666398376612","71.9367445104587","75.9103882695082","60.7683418806329","71.8595145017652","51.3111504895471","50.5252049845491","49.0596169491262","51.3179499179247","51.7748427081418","48.5802151986252","58.4343890793387","N/E","N/E","N/E","0.076883","N/E","N/E","0.026737","0.01468","N/E","N/E","-0.137002","-0.144706","0.007704","N/E","0.029202","N/E",
"Jul 2007","63.3260048129042","67.4945559305333","62.4181881332715","55.0872869118192","69.0066519066674","72.1582279578603","76.0541106787973","60.8224309513591","72.2148997926777","51.7435020910002","51.3709997763118","51.5184743859901","51.1684373397919","51.9502458742915","48.8135389519127","58.4965817358176","N/E","N/E","N/E","0.09452","N/E","N/E","0.033177","0.005502","N/E","N/E","0.141308","0.156787","-0.015479","N/E","0.041579","N/E",
"Ago 2007","63.5839961936272","67.6771983184079","62.6182818895981","55.3695034936054","69.126267509033","72.3230388128145","76.2426832113391","61.468765454314","72.1645886922107","52.1997070725393","52.2457681321337","53.2813088928782","51.4943527559134","52.1463115206806","49.0354819638935","58.6428635947299","N/E","N/E","N/E","0.078998","N/E","N/E","0.043347","0.065473","N/E","N/E","0.146148","0.111931","0.0336","N/E","0.039384","N/E",
"Sep 2007","64.0777025908746","68.0009119204858","62.8648620360166","55.7732441843806","69.2198461404004","72.7206598101137","76.4361375062741","63.5430882253077","72.0743958518514","53.1382949203509","54.3755191267819","58.1887439808964","51.9087260401929","52.3447560553488","49.3081966019087","58.69596222127","N/E","N/E","N/E","0.112556","N/E","N/E","0.044288","0.209272","N/E","N/E","0.352877","0.31033","0.042546","N/E","0.048197","N/E",
"Oct 2007","64.3274050918955","68.223751567933","63.1801296376877","56.3341292002583","69.2965163250211","72.8522877558446","76.551807718089","63.5430882253077","72.2710784990845","53.4558242817761","53.5687622457442","56.0289178177174","51.9370645374643","53.3603024104778","50.8031424885899","58.7715342144258","N/E","N/E","N/E","0.155161","N/E","N/E","0.026277","0","N/E","N/E","-0.132641","-0.135529","0.002887","N/E","0.262166","N/E",
"Nov 2007","64.7812212555773","68.3784786989954","63.4227621047345","56.7283996042066","69.3914887387995","72.9205144709009","76.7002770794808","63.5430882253077","72.2931294466196","54.6981119872571","54.1252614680625","57.5358933311927","51.9069653450193","55.0278662297934","53.295126293162","58.8220976610872","N/E","N/E","N/E","0.108647","N/E","N/E","0.033597","0","N/E","N/E","0.091141","0.094196","-0.003055","N/E","0.435321","N/E",
"Dic 2007","65.0490556809461","68.6398211331015","63.7171057506159","57.1141826934143","69.5956933473557","73.1485013722204","76.8278264523003","63.552535655685","72.6957464350454","54.9808561271278","54.6259169758484","57.9426460633759","52.4643656000261","55.1751558254202","53.4597743779148","58.9360989804269","N/E","N/E","N/E","0.105563","N/E","N/E","0.028661","0.000936","N/E","N/E","0.08142","0.025246","0.056174","N/E","0.028561","N/E",
"Ene 2008","65.350563680104","68.9375119050444","64.0188221507354","57.6112311212891","69.7072821716677","73.4409701640748","77.2334842342974","63.7602001869806","72.9159868649157","55.2903028374309","54.723258034409","57.4996905165649","52.8942577351725","55.6161705413398","53.8106080715383","59.558207140821","N/E","N/E","N/E","0.135449","N/E","N/E","0.090778","0.020479","N/E","N/E","0.015765","-0.02738","0.043145","N/E","0.060606","N/E",
"Feb 2008","65.5448342981189","69.2338825674854","64.2932709087067","57.894043137089","69.9716501301673","73.7574592763997","77.682489084952","63.8797719753843","73.1870865438227","55.2120406940682","53.7737451294196","54.8133814610934","53.0164839111616","56.0789814791446","54.0272430568641","60.5103570512866","N/E","N/E","N/E","0.076712","N/E","N/E","0.100014","0.011737","N/E","N/E","-0.153071","-0.165282","0.01221","N/E","0.037251","N/E",
"Mar 2008","66.0198907160361","69.5714755773377","64.6446177626682","58.3051092764051","70.2629465089348","74.0801587493207","77.9478783567339","63.9460795957567","73.6593162558984","56.0465772677165","55.023006390959","56.8427919442647","53.7825425548348","56.6555828059998","54.4851042033809","61.3253742037659","N/E","N/E","N/E","0.111171","N/E","N/E","0.05894","0.006489","N/E","N/E","0.200797","0.124495","0.076303","N/E","0.078497","N/E",
"Abr 2008","66.1701266606339","69.8450459986977","65.0317456392128","58.9078119705015","70.4398416624288","74.2416669270577","78.2444276254253","64.0242363232888","73.7299922440393","55.8694384238579","55.8812559499011","58.3648783586769","54.2300754856931","55.8355647452562","53.1260418489755","61.564453784048","N/E","N/E","N/E","0.161825","N/E","N/E","0.065386","0.007594","N/E","N/E","0.136956","0.092701","0.044255","N/E","-0.231326","N/E",
"May 2008","66.0986350732053","70.1780620782511","65.4742643882441","59.5965258617481","70.6422631661227","74.4663218980595","78.5694257552151","64.0838069651976","73.9268265354433","54.7287494309488","55.1639714359269","55.8893775570802","54.5972173739294","54.4324885946822","50.9948575012339","61.5899450521228","N/E","N/E","N/E","0.184499","N/E","N/E","0.071496","0.005775","N/E","N/E","-0.114202","-0.150425","0.036223","N/E","-0.361924","N/E",
"Jun 2008","66.3721681033693","70.5076781662937","65.7927400184006","60.0036229829569","70.8731312929472","74.8053854020171","78.7967272096333","64.1886560604353","74.4555364640773","54.8515478498867","55.0122788062425","55.3315403769416","54.6959946908655","54.7256842253484","51.4183068701474","61.627864653327","N/E","N/E","N/E","0.109175","N/E","N/E","0.050058","0.010176","N/E","N/E","-0.024178","-0.033934","0.009756","N/E","0.071989","N/E",
"Jul 2008","66.7420593600682","70.7906469701376","65.9920740683582","60.2830578276828","70.993937808219","75.1687861088073","79.0174948008499","64.3010661552791","75.0428062646348","55.4482523067503","55.8469563074939","56.7324754471771","55.1801048548073","55.1743269706613","51.8362199078343","62.1402329351006","N/E","N/E","N/E","0.074629","N/E","N/E","0.048418","0.010864","N/E","N/E","0.132487","0.084869","0.047618","N/E","0.070755","N/E",
"Ago 2008","67.1274922662089","71.0830437437925","66.3925168080697","60.694457804471","71.3808698239012","75.3544202857998","79.1979472778906","64.981182470826","75.034019117811","56.0760396525835","56.2813322546492","56.6456446942456","55.9345415463576","55.9219222277425","52.4609480155873","63.1355508882544","N/E","N/E","N/E","0.109265","N/E","N/E","0.039357","0.065368","N/E","N/E","0.068566","-0.005231","0.073797","N/E","0.105184","N/E",
"Sep 2008","67.5849348147597","71.4979670848625","66.7284300620091","61.0158880559023","71.7282219762554","75.8446876490637","79.3692336806848","67.2037643713494","75.1167849161763","56.6414508559249","56.8834247778629","57.6333013726288","56.2978597226579","56.4642862450947","52.8538821317897","63.9767131051959","N/E","N/E","N/E","0.084879","N/E","N/E","0.037144","0.212394","N/E","N/E","0.094494","0.059159","0.035335","N/E","0.065778","N/E",
